epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.37460318207740784,9.992507934570312,1e-04,0.3947368562221527,5.885536193847656
1,0.3142857253551483,8.150472640991211,1e-04,0.28947368264198303,5.9162516593933105
2,0.2571428716182709,6.219777584075928,1e-04,0.30263158679008484,5.068892478942871
3,0.3142857253551483,4.576579570770264,1e-04,0.3552631437778473,4.00676155090332
4,0.32698413729667664,4.017687797546387,1e-04,0.34210526943206787,3.866621732711792
5,0.2730158865451813,3.901670217514038,1e-04,0.31578946113586426,4.005804538726807
6,0.30158731341362,3.7187883853912354,1e-04,0.31578946113586426,3.876708507537842
7,0.3301587402820587,3.641136646270752,1e-04,0.25,3.7325937747955322
8,0.3460317552089691,3.608013153076172,1e-04,0.3947368562221527,3.7403359413146973
9,0.34285715222358704,3.572711229324341,1e-04,0.30263158679008484,3.749741315841675
10,0.35555556416511536,3.491755485534668,1e-04,0.32894736528396606,3.551785469055176
11,0.3333333432674408,3.394986152648926,1e-04,0.3815789520740509,3.4820070266723633
12,0.34285715222358704,3.313978433609009,1e-04,0.40789473056793213,3.5362155437469482
13,0.31111112236976624,3.263144016265869,1e-04,0.42105263471603394,3.145343780517578
14,0.3333333432674408,3.144747018814087,1e-04,0.44736841320991516,3.080477476119995
15,0.3777777850627899,2.9676597118377686,1e-04,0.42105263471603394,2.976628303527832
16,0.35555556416511536,2.927304983139038,1e-04,0.3684210479259491,2.9877066612243652
17,0.3936507999897003,2.836243152618408,1e-04,0.3684210479259491,2.771306276321411
18,0.3936507999897003,2.732124090194702,1e-04,0.44736841320991516,2.847146511077881
19,0.35555556416511536,2.691706657409668,1e-04,0.30263158679008484,2.6583635807037354
20,0.3841269910335541,2.5936191082000732,1e-04,0.46052631735801697,2.4998533725738525
21,0.32380953431129456,2.489414930343628,1e-04,0.3552631437778473,2.476722002029419
22,0.3777777850627899,2.40484356880188,1e-04,0.31578946113586426,2.382612943649292
23,0.4412698447704315,2.3347980976104736,1e-04,0.32894736528396606,2.343320846557617
24,0.35555556416511536,2.2906317710876465,1e-04,0.25,2.1779682636260986
25,0.33968254923820496,2.165271520614624,1e-04,0.4736842215061188,2.0926342010498047
26,0.37460318207740784,2.0717644691467285,1e-04,0.25,2.228929042816162
27,0.4126984179019928,2.062387228012085,1e-04,0.21052631735801697,2.078145980834961
28,0.3777777850627899,2.0127320289611816,1e-04,0.4736842215061188,1.8594530820846558
29,0.3142857253551483,1.9389930963516235,1e-04,0.5,1.8063770532608032
30,0.4158730208873749,1.8861433267593384,1e-04,0.46052631735801697,1.7145986557006836
31,0.3619047701358795,1.8256678581237793,1e-04,0.4736842215061188,1.6955995559692383
32,0.3365079462528229,1.7991822957992554,1e-04,0.3684210479259491,1.7419756650924683
33,0.3841269910335541,1.7271173000335693,1e-04,0.46052631735801697,1.6403390169143677
34,0.39047619700431824,1.7075049877166748,1e-04,0.28947368264198303,2.2692151069641113
35,0.33968254923820496,1.7301675081253052,1e-04,0.4868420958518982,1.580881953239441
36,0.39047619700431824,1.648537039756775,1e-04,0.3552631437778473,1.7059125900268555
37,0.3650793731212616,1.647791862487793,1e-04,0.31578946113586426,1.745910882949829
38,0.3682539761066437,1.6138736009597778,1e-04,0.3947368562221527,1.552943229675293
39,0.38730159401893616,1.592926025390625,1e-04,0.5263158082962036,1.4733630418777466
40,0.37460318207740784,1.6209673881530762,1e-04,0.42105263471603394,1.6648417711257935
41,0.41904762387275696,1.5174280405044556,1e-04,0.3815789520740509,1.7971352338790894
42,0.4000000059604645,1.5323837995529175,1e-04,0.3815789520740509,1.4720828533172607
43,0.4095238149166107,1.4617732763290405,1e-04,0.28947368264198303,1.6150158643722534
44,0.4253968298435211,1.4563456773757935,1e-04,0.4868420958518982,1.4320255517959595
45,0.43809524178504944,1.4230769872665405,1e-04,0.43421053886413574,1.386633276939392
46,0.4126984179019928,1.3807090520858765,1e-04,0.4736842215061188,1.4424768686294556
47,0.4761904776096344,1.3807071447372437,1e-04,0.42105263471603394,1.4727966785430908
48,0.4444444477558136,1.3915047645568848,1e-04,0.3684210479259491,1.5473089218139648
49,0.5206349492073059,1.2377216815948486,1e-04,0.3684210479259491,1.4895955324172974
50,0.4476190507411957,1.2852405309677124,1e-04,0.44736841320991516,1.409907341003418
51,0.4571428596973419,1.2986862659454346,1e-04,0.43421053886413574,1.389520287513733
52,0.5460317730903625,1.2198442220687866,2e-05,0.4868420958518982,1.3557720184326172
53,0.5047619342803955,1.2012914419174194,2e-05,0.5,1.3779230117797852
54,0.4952380955219269,1.1900155544281006,2e-05,0.4868420958518982,1.3681163787841797
55,0.5365079641342163,1.142539620399475,2e-05,0.43421053886413574,1.3716791868209839
56,0.5396825671195984,1.1489427089691162,2e-05,0.4868420958518982,1.3185266256332397
57,0.5587301850318909,1.1070364713668823,2e-05,0.44736841320991516,1.3741567134857178
58,0.5365079641342163,1.1393836736679077,2e-05,0.5131579041481018,1.346367597579956
59,0.5587301850318909,1.1242849826812744,2e-05,0.4736842215061188,1.381374716758728
